model_type,model_name,num_features,features,RMSE,avg_loss,inference_time,score,estimators,max_depth,alpha,min_sample_split
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,96.69973338858836,9350.838437424069,1.658505273734027e-05,9401.782854952191,100.0,10.0,,2.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,97.11976227272413,9432.248223910448,1.6269735318285573e-05,9484.27979058192,100.0,10.0,,5.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,97.9038304671663,9585.160020143641,1.5701842211518693e-05,9639.261654738362,100.0,10.0,,10.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,99.61346181130183,9922.841774031689,1.8816406105854895e-05,9966.064043729759,100.0,,,2.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,93.83063838204495,8804.188699182088,1.700944424319042e-05,8854.175378997046,100.0,,,5.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,97.18921514655305,9445.743540802978,1.5922564404856982e-05,9499.101751108641,100.0,,,10.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,95.780206578029,9173.847972129908,2.4683240615082818e-05,9205.187443117564,200.0,5.0,,2.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,96.68043779857472,9347.107052924073,2.4620820636208725e-05,9378.37597629417,200.0,5.0,,5.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,96.41117526009141,9295.114715032063,2.4558078904866206e-05,9326.539397817227,200.0,5.0,,10.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,100.38426805939125,10077.001273819717,3.290337267835774e-05,10097.316293746137,200.0,10.0,,2.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,94.9840644679318,9021.972502848224,3.0738622070806714e-05,9045.482892976874,200.0,10.0,,5.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,98.75706342773074,9752.957576868834,2.9648846460257465e-05,9776.932744308242,200.0,10.0,,10.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,100.22603923808484,10045.258941354123,3.670326933043528e-05,10062.45921171418,200.0,,,2.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,98.30460571762714,9663.79550529813,3.240336934242815e-05,9684.992698026259,200.0,,,5.0
ensemble,random_forest,5,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads,96.52948085098063,9317.940673359837,3.01369449548554e-05,9341.804596392238,200.0,,,10.0
xgboost,xgboost_regressor,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,69.55863545276944,4838.403766051273,2.152524013750949e-06,5298.136253765042,100.0,3.0,,
xgboost,xgboost_regressor,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,85.31654093545873,7278.912157191807,2.5807765492221766e-06,7659.113517319866,100.0,5.0,,
xgboost,xgboost_regressor,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,84.94453235484923,7215.5735769840285,3.4601260454226763e-06,7497.3648161278925,100.0,10.0,,
xgboost,xgboost_regressor,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,90.5052077025861,8191.192621288252,4.363606976754913e-06,8412.16963866549,500.0,3.0,,
xgboost,xgboost_regressor,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,75.46357942368977,5694.751819435533,3.5997666167183283e-06,5966.852854530649,500.0,5.0,,
xgboost,xgboost_regressor,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,80.14707363910703,6423.553412912446,7.044770296125116e-06,6559.079129378502,500.0,10.0,,
xgboost,xgboost_regressor,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,87.83407891043122,7714.825418043858,4.217531356090798e-06,7944.216120852851,1000.0,3.0,,
xgboost,xgboost_regressor,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,84.15657200693667,7082.3286119587165,6.481703476384584e-06,7229.526713428664,1000.0,5.0,,
xgboost,xgboost_regressor,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,77.20639503494363,5960.827434291767,5.7497166107218915e-06,6128.788222078516,1000.0,10.0,,
linear_regression,ridge_regression,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,163.9482745556284,26879.036729767708,4.202087237606486e-07,29231.927420449887,,,0.1,
linear_regression,ridge_regression,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,164.89311739433674,27189.740164022514,3.915727540709873e-07,29716.354256233182,,,1.0,
linear_regression,ridge_regression,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,165.8220306580076,27496.945851545213,3.9672079356575786e-07,29990.113353382232,,,10.0,
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,72.3554850366595,5235.316214890257,7.2355695099000505e-06,5368.2870203402545,50.0,5.0,,2.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,69.65237946832504,4851.453965599548,6.960149396929824e-06,4990.2775885570245,50.0,5.0,,5.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,73.79173855804532,5445.220679418913,6.790585846070818e-06,5587.038157815543,50.0,5.0,,10.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,72.26063273237496,5221.599042883179,8.872002564300249e-06,5329.091568160307,50.0,10.0,,2.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,69.33980966828682,4808.009204834241,8.477534038013452e-06,4921.1600260529685,50.0,10.0,,5.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,67.24597145362883,4522.020676742262,8.131006629521709e-06,4640.48465836064,50.0,10.0,,10.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,67.65042495695093,4576.579996856049,9.515507501146572e-06,4677.095026516324,50.0,,,2.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,66.11196160361013,4370.79146707722,8.728822715851942e-06,4480.983662229627,50.0,,,5.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,69.49784191836517,4829.950031310075,8.104301174642585e-06,4948.511349501729,50.0,,,10.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,69.65502372812267,4851.822330565333,1.2562503377113908e-05,4926.572476885521,100.0,5.0,,2.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,68.60175075203033,4706.200206243694,1.2595965633829918e-05,4780.884505271128,100.0,5.0,,5.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,75.52468838186269,5703.978555177466,1.2524214833371552e-05,5778.119901323636,100.0,5.0,,10.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,65.8286966017581,4333.417296286318,1.67813217430784e-05,4388.673940804588,100.0,10.0,,2.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,64.04707133728338,4102.027346883067,1.6097919500147604e-05,4160.045148125887,100.0,10.0,,5.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,70.6969502903353,4998.05878035414,1.5327644090742557e-05,5058.302319961628,100.0,10.0,,10.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,66.14136985324174,4374.680806063316,1.829194958232514e-05,4424.97498357109,100.0,,,2.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,65.02086764608458,4227.71322944965,1.6542581411508414e-05,4283.935573869868,100.0,,,5.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,70.29705119292284,4941.675406420413,1.532088728890567e-05,5002.004102183953,100.0,,,10.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,71.64020065969684,5132.318350561628,2.3951253749420125e-05,5168.93750002407,200.0,5.0,,2.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,83.19031199755891,6920.628010251195,2.3845075434840482e-05,6955.644762675433,200.0,5.0,,5.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,76.73958440261947,5888.963814286758,2.381643946515082e-05,5925.062654798271,200.0,5.0,,10.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,64.79614594532184,4198.5405293674485,3.2625378545640126e-05,4224.992974192966,200.0,10.0,,2.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,63.93827819239217,4088.1034182077324,3.154750777642254e-05,4115.713539799469,200.0,10.0,,5.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,71.16330887664645,5064.216530272988,2.956390380859375e-05,5092.977346000779,200.0,10.0,,10.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,62.82145793155405,3946.5355766460157,3.690565163307344e-05,3969.685162008848,200.0,,,2.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,64.17474493573573,4118.397887566739,3.233290555184347e-05,4145.207733922381,200.0,,,5.0
ensemble,random_forest,6,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch,65.75921949409039,4324.274948471957,2.9653672747283814e-05,4353.673309114774,200.0,,,10.0
xgboost,xgboost_regressor,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,78.60860984234982,6179.313541346776,2.2239530617408905e-06,6622.7840055832075,100.0,3.0,,
xgboost,xgboost_regressor,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,78.10447127895917,6100.308433765758,2.3513670392364624e-06,6519.492644215408,100.0,5.0,,
xgboost,xgboost_regressor,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,86.72582094406488,7521.368018422003,3.5083889156861503e-06,7798.877764123316,100.0,10.0,,
xgboost,xgboost_regressor,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,79.94833107530143,6391.735641726007,2.9086423145453778e-06,6729.146922013485,500.0,3.0,,
xgboost,xgboost_regressor,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,75.77657555119032,5742.089402265254,4.665410792135838e-06,5950.69071038023,500.0,5.0,,
xgboost,xgboost_regressor,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,83.5820194955307,6985.953982951273,8.016784503231487e-06,7103.706320186816,500.0,10.0,,
xgboost,xgboost_regressor,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,74.66141396562688,5574.326735346704,4.619721941619749e-06,5785.215653074374,1000.0,3.0,,
xgboost,xgboost_regressor,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,70.80517913679896,5013.373392594191,6.8729544779871475e-06,5153.85785469619,1000.0,5.0,,
xgboost,xgboost_regressor,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,77.19198586963297,5958.602682497616,6.9202520908453525e-06,6097.147486175543,1000.0,10.0,,
linear_regression,ridge_regression,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,166.15408945711803,27607.18144332398,4.311483076870361e-07,29898.961772328417,,,0.1,
linear_regression,ridge_regression,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,165.48426260824843,27385.041170995726,4.0926913983426113e-07,29801.03605435303,,,1.0,
linear_regression,ridge_regression,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,165.92251776712186,27530.281902180872,4.0508635774476e-07,29971.361043630557,,,10.0,
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,72.14619110800915,5205.072891393378,7.132286967536216e-06,5340.075300975932,50.0,5.0,,2.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,72.91227845393027,5316.200349343464,6.922826110592738e-06,5455.333826629369,50.0,5.0,,5.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,75.7138969914301,5732.594197628889,6.778681004739162e-06,5874.382927904395,50.0,5.0,,10.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,63.625528488717826,4048.2078754686436,8.811834852705118e-06,4157.643410390853,50.0,10.0,,2.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,66.6437824902057,4441.393744601846,8.52901443296116e-06,4554.199191961817,50.0,10.0,,5.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,72.81807476277396,5302.472012156937,8.076308709889771e-06,5420.988482178963,50.0,10.0,,10.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,75.90217042531559,5761.139475273653,9.55604831216789e-06,5860.024102263026,50.0,,,2.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,70.79319018911347,5011.6757771519915,8.715630864646593e-06,5121.40048885269,50.0,,,5.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,78.56684931093368,6172.74981064696,8.157390331932407e-06,6289.165285661778,50.0,,,10.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,72.6981075954459,5285.014847959029,1.2623958098582732e-05,5358.9442912224495,100.0,5.0,,2.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,67.95433679949122,4617.791889858686,1.2557677090087562e-05,4692.806660012436,100.0,5.0,,5.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,69.74989588455496,4865.047975906257,1.260851398009842e-05,4939.49441551552,100.0,5.0,,10.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,71.23075718855814,5073.820769655328,1.6928684373616206e-05,5127.818284727845,100.0,10.0,,2.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,64.05018931045862,4102.426750705587,1.609566723286864e-05,4160.452844974372,100.0,10.0,,5.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,67.83120352989246,4601.072172313696,1.533086161542679e-05,4661.699006118549,100.0,10.0,,10.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,66.48196902899036,4419.852205971634,1.8859199184155176e-05,4468.456874596864,100.0,,,2.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,60.052122579858676,3606.2574263463725,1.674078093205708e-05,3662.3855387835665,100.0,,,5.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,68.54309268867104,4698.155555327749,1.5607246985802285e-05,4757.530198832352,100.0,,,10.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,70.53369715987087,4975.002435040376,2.41481662600951e-05,5011.438444490429,200.0,5.0,,2.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,70.21888097872059,4930.691245903728,2.402396980728376e-05,4967.385648596163,200.0,5.0,,5.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,74.54470079663801,5556.912416860284,2.4057110311531347e-05,5592.92325664019,200.0,5.0,,10.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,61.08232911904643,3731.0509306075073,3.315594836606992e-05,3757.4803802591528,200.0,10.0,,2.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,67.76015311669758,4591.4383503983,3.117717068526748e-05,4618.921663477239,200.0,10.0,,5.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,71.72519901830901,5144.504174216036,2.965849903431016e-05,5173.076817994693,200.0,10.0,,10.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,67.15940678528956,4510.385919751998,3.7561383163719843e-05,4532.498621582803,200.0,,,2.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,67.05521170643124,4496.401416994313,3.18248584042033e-05,4523.326993557523,200.0,,,5.0
ensemble,random_forest,7,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes,68.21684783389733,4653.538328393102,2.8808750765204592e-05,4683.596465282775,200.0,,,10.0
xgboost,xgboost_regressor,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,92.53919686202323,8563.502955868289,2.4076737212105158e-06,8970.278122429994,100.0,3.0,,
xgboost,xgboost_regressor,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,87.41300469024337,7641.033388976509,2.8558749097239794e-06,7983.5477481066855,100.0,5.0,,
xgboost,xgboost_regressor,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,76.81318958562356,5900.2660943169485,3.6383769129291078e-06,6169.213658431333,100.0,10.0,,
xgboost,xgboost_regressor,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,81.61106150397264,6660.365359805204,3.8256368495513875e-06,6915.099381661547,500.0,3.0,,
xgboost,xgboost_regressor,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,85.89165128990426,7377.375761306513,4.518369914066454e-06,7591.317139657575,500.0,5.0,,
xgboost,xgboost_regressor,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,85.90173271199671,7379.107682923326,7.535121058002013e-06,7504.440444406465,500.0,10.0,,
xgboost,xgboost_regressor,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,78.88639265424861,6223.062946000288,5.21721627548156e-06,6408.512979816545,1000.0,3.0,,
xgboost,xgboost_regressor,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,74.79186953795507,5593.823748982491,7.62939453125e-06,5719.301925233509,1000.0,5.0,,
xgboost,xgboost_regressor,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,76.17208821240006,5802.187022637656,5.688905394189915e-06,5972.165575618412,1000.0,10.0,,
linear_regression,ridge_regression,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,164.37675091693697,27019.71624200874,4.5656675269246583e-07,29182.956754096544,,,0.1,
linear_regression,ridge_regression,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,166.09309616333587,27586.916593123133,4.3468758483969087e-07,29859.832462614395,,,1.0,
linear_regression,ridge_regression,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,166.7548520951882,27807.180697288088,4.3597459471338353e-07,30073.08515053914,,,10.0,
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,74.0458638012994,5482.789946080581,7.175723550773343e-06,5616.665925034151,50.0,5.0,,2.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,67.36712922462806,4538.330099967737,6.793481618286627e-06,4680.99169711983,50.0,5.0,,5.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,71.5713986624929,5122.46510650549,6.659954343891015e-06,5267.493820876254,50.0,5.0,,10.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,69.84706954087514,4878.613123447847,8.663185212293617e-06,4989.165495059775,50.0,10.0,,2.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,63.43391226501896,4023.8612252461226,8.318266566143988e-06,4140.054718447829,50.0,10.0,,5.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,65.3297523586211,4267.976543238759,7.870708882567371e-06,4390.761925537807,50.0,10.0,,10.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,62.42171941491959,3896.47105471495,9.247165942481656e-06,4000.7158245788155,50.0,,,2.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,64.75593918114267,4193.331659231847,8.481716820102954e-06,4307.038986272968,50.0,,,5.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,68.64560764446244,4712.219448877481,7.924763297262462e-06,4833.693963655157,50.0,,,10.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,72.34870850535683,5234.335622393091,1.2193453295832543e-05,5311.112508344966,100.0,5.0,,2.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,70.7349284663332,5003.430105137275,1.2161599801458649e-05,5080.652699266224,100.0,5.0,,5.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,73.62924312373775,5421.2654429744825,1.2041264378268388e-05,5498.891934692688,100.0,5.0,,10.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,64.58416749747326,4171.1146913416815,1.6472439373392166e-05,4227.651039420869,100.0,10.0,,2.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,68.68984198302903,4718.294391653497,1.5674815004171148e-05,4777.372703456806,100.0,10.0,,5.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,67.9555951384044,4617.962910614732,1.487011208064482e-05,4680.593936452603,100.0,10.0,,10.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,65.24769776069326,4257.262063070776,1.771376039656872e-05,4309.458088034988,100.0,,,2.0
ensemble,random_forest,8,cpu_cores+ disk_free_gb+ ram_available_bytes+ batch_size+ cpu_threads+ num_epoch+ ram_total_bytes+ buffer_size,67.9122322794018,4612.071293171424,1.6087945173626486e-05,4669.617563991411,100.0,,,5.0
