run_id,cpu_cores,cpu_threads,cpu_frequency_khz,ram_total_bytes,ram_available_bytes,gpu_count,gpu_0_vram_gb,gpu_1_name,gpu_1_vendor,gpu_1_vram_gb,disk_total_gb,disk_free_gb,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,shared_critic,beta_schedule,epsilon_schedule,checkpoint_interval,keep_checkpoints,even_checkpoints,hidden_units,num_layers,memory,goal_conditioning_type,deterministic,extrinsic_gamma,extrinsic_strength,init_path,threaded,max_steps,time_horizon,summary_freq,self_play,behavioral_cloning,time_start,time_end,total_steps,cpu_vendor_AMD,cpu_vendor_Apple,cpu_vendor_Intel,cpu_architecture_ARM,cpu_architecture_x86,ram_type_DDR4,ram_type_DDR5,ram_type_LPDDR5,gpu_0_name_NVIDIA GeForce RTX 2070 SUPER,gpu_0_name_NVIDIA GeForce RTX 3050 Ti Laptop GPU,gpu_0_name_NVIDIA GeForce RTX 4060 Laptop GPU,gpu_0_name_NaN,gpu_0_vendor_NVIDIA,gpu_0_vendor_NaN,disk_filesystem_NTFS,disk_filesystem_apfs,host_os_name_darwin,host_os_name_win32,is_docker_used_False,trainer_type_ppo,learning_rate_schedule_constant,learning_rate_schedule_linear,normalize_True,vis_encode_type_simple,total_duration
3DBall_ppo_1768203724,39.99999999999999,0.0,0.0,1.6320084983228567,26.35486870014192,0.0,0.0,0.0,0.0,0.0,0.0,0.013180767244708007,1.466275659824047,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89851553672317,99.89854468926555,25.126750532776292,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,516.0
3DBall_ppo_1768204543,39.99999999999999,0.0,0.0,1.6320084983228567,26.271433185827046,0.0,0.0,0.0,0.0,0.0,0.0,0.013025699394770066,1.466275659824047,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89856180790962,99.89859090395481,25.112555194902185,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,515.0
3DBall_ppo_1768205361,39.99999999999999,0.0,0.0,1.6320084983228567,26.354475507331763,0.0,0.0,0.0,0.0,0.0,0.0,0.01178515659526827,1.466275659824047,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89860802259888,99.89863711864407,25.11955261427798,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,515.0
3DBall_ppo_1768224405,39.99999999999999,0.0,0.0,1.6320084983228567,23.268698333236017,0.0,0.0,0.0,0.0,0.0,0.0,0.004962171198007702,0.6842619745845552,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89968395480227,99.89971785310735,25.13509129627294,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,600.0
3DBall_ppo_1768225307,39.99999999999999,0.0,0.0,1.6320084983228567,25.882565496583844,0.0,0.0,0.0,0.0,0.0,0.0,0.011319953045454967,0.6842619745845552,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89973491525424,99.8997684180791,25.110249454993255,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,593.0
3DBall_ppo_1768226202,39.99999999999999,0.0,0.0,1.6320084983228567,25.85519927699706,0.0,0.0,0.0,0.0,0.0,0.0,0.01069968164570407,0.6842619745845552,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89978548022599,99.8998193220339,25.094490223963533,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,599.0
3DBall_ppo_1768227104,39.99999999999999,0.0,0.0,1.6320084983228567,25.658602871919605,0.0,0.0,0.0,0.0,0.0,0.0,0.012095292295143632,0.6842619745845552,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89983644067797,99.89986994350282,25.1371363873226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,593.0
3DBall_ppo_1768227999,39.99999999999999,0.0,0.0,1.6320084983228567,25.83782015478821,0.0,0.0,0.0,0.0,0.0,0.0,0.011009817345579605,0.6842619745845552,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89988700564972,99.89992067796611,25.074921509606014,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,596.0
3DBall_ppo_1768228898,39.99999999999999,0.0,0.0,1.6320084983228567,26.028440029151312,0.0,0.0,0.0,0.0,0.0,0.0,0.010854749495641663,0.6842619745845552,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89993779661017,99.89997124293785,25.12444479286736,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,592.0
3DBall_ppo_1768229792,39.99999999999999,0.0,0.0,1.6320084983228567,26.103303940204807,0.0,0.0,0.0,0.0,0.0,0.0,0.009304070996264333,0.6842619745845552,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.89998830508475,99.90002214689267,25.186559421022693,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,599.0
3DBall_ppo_1768230688,39.99999999999999,0.0,0.0,1.6320084983228567,23.88671879223751,0.0,0.0,0.0,0.0,0.0,0.0,0.008683799596513261,0.0,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90003898305085,99.90014000000001,25.097357361415508,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1788.0
3DBall_ppo_1768232779,39.99999999999999,0.0,0.0,1.6320084983228567,25.92754675406556,0.0,0.0,0.0,0.0,0.0,0.0,0.0066679175473228006,0.0,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9001570621469,99.90025779661018,24.86361548438683,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1783.0
3DBall_ppo_1768234865,39.99999999999999,0.0,0.0,1.6320084983228567,25.705392816328036,0.0,0.0,0.0,0.0,0.0,0.0,0.005272306897883064,0.0,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90027491525424,99.90037655367232,25.113778239549532,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1799.0
3DBall_ppo_1768236967,39.99999999999999,0.0,0.0,1.6320084983228567,26.076173636304116,0.0,0.0,0.0,0.0,0.0,0.0,0.005892578297633962,0.0,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90039367231638,99.90049214689266,25.103773333336004,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1743.0
3DBall_ppo_1768239012,39.99999999999999,0.0,0.0,1.6320084983228567,25.93997164686646,0.0,0.0,0.0,0.0,0.0,0.0,0.005117239047945296,0.0,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90050920903956,99.90061118644068,25.180083299365435,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1805.0
3DBall_ppo_1768241119,39.99999999999999,0.0,0.0,1.6320084983228567,26.079319178785358,0.0,0.0,0.0,0.0,0.0,0.0,0.0035665605485679652,0.0,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90062824858758,99.90072920903955,25.114740635337608,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1787.0
3DBall_ppo_1768243208,39.99999999999999,0.0,0.0,1.6320084983228567,25.84568401099131,0.0,0.0,0.0,0.0,0.0,0.0,0.002636153448941532,0.0,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90074627118645,99.90084853107345,25.132785556364013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1810.0
3DBall_ppo_1768245320,39.99999999999999,0.0,0.0,1.6320084983228567,25.915436415512794,0.0,0.0,0.0,0.0,0.0,0.0,0.001085474949564201,0.0,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90086559322035,99.90096717514125,25.129717919789524,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1798.0
3DBall_ppo_1768247420,39.99999999999999,0.0,0.0,1.6320084983228567,26.18823358719827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.02000200020002,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90098423728814,99.90108604519774,25.16889544832907,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1802.0
batch_000_95c47ed9,39.99999999999999,0.0,0.0,1.6320084983228567,12.362945273655313,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.059364624991662,6.158357771260997,0.0,0.09000900090009001,0.0,100.0,100.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90540915254238,99.90543802259889,25.28115490702555,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,511.0
batch_001_5734c9f5,39.99999999999999,0.0,0.0,1.6320084983228567,14.135301184709597,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.05734874294247,1.466275659824047,33.333333333333336,0.0,100.0,0.0,0.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9054381920904,99.90547169491526,24.868487613063962,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,593.0
batch_002_f131ae8b,39.99999999999999,0.0,0.0,1.6320084983228567,14.170452621937446,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.055798064443096,1.466275659824047,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9054718079096,99.90550084745763,25.2560925167111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,514.0
batch_003_f3543c1a,39.99999999999999,0.0,0.0,1.6320084983228567,14.70448709668985,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.05269670744434,6.158357771260997,33.333333333333336,0.09000900090009001,100.0,0.0,100.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90550101694916,99.90552926553673,24.392663095509963,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,500.0
batch_004_85f4bcf6,39.99999999999999,0.0,0.0,1.6320084983228567,12.020946167382572,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.051921368194648,1.466275659824047,100.0,0.09000900090009001,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90552943502826,99.90555774011301,24.621653143335013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,501.0
batch_005_10233cd8,39.99999999999999,0.0,0.0,1.6320084983228567,15.213593147278425,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.044323043547703,1.466275659824047,100.0,0.02000200020002,100.0,100.0,0.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90555785310735,99.90559124293786,24.92520881482362,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,591.0
batch_006_cc74d8ae,39.99999999999999,0.0,0.0,1.6320084983228567,14.293679248639995,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.045098382797395,1.466275659824047,100.0,0.02000200020002,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90559141242939,99.9056197740113,24.555408233255864,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,502.0
batch_007_e4cc25d6,39.99999999999999,0.0,0.0,1.6320084983228567,14.331189842728776,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.044012907847826,1.466275659824047,33.333333333333336,0.02000200020002,0.0,100.0,100.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90561994350283,99.90565389830509,25.137116337410347,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,601.0
batch_008_6adcd660,39.99999999999999,0.0,0.0,1.6320084983228567,15.237735185821938,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.042462229348452,6.158357771260997,33.333333333333336,0.09000900090009001,100.0,0.0,0.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90565401129943,99.90568316384181,25.001298231818286,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,516.0
batch_009_a80ecb0c,39.99999999999999,0.0,0.0,1.6320084983228567,14.473525640004853,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.042307161498513,1.466275659824047,33.333333333333336,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90568333333334,99.90571322033898,25.09005919335594,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,529.0
batch_010_e26526b4,39.99999999999999,0.0,0.0,1.6320084983228567,14.714788748315904,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.03781019385032,6.158357771260997,33.333333333333336,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90571338983051,99.90574005649718,24.7108151031177,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,472.0
batch_011_09a0cfd7,39.99999999999999,0.0,0.0,1.6320084983228567,13.203276947518393,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.047114264846584,6.158357771260997,33.333333333333336,0.09000900090009001,100.0,0.0,100.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90574022598871,99.90577005649718,24.935554569545427,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,528.0
batch_012_ff1527c8,39.99999999999999,0.0,0.0,1.6320084983228567,13.981798711625121,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.035949379651065,3.0303030303030303,100.0,0.09000900090009001,0.0,100.0,100.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9057702259887,99.9058020903955,24.949970456454295,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,564.0
batch_013_c5f912ee,39.99999999999999,0.0,0.0,1.6320084983228567,12.012295925559165,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.03548417610125,1.466275659824047,0.0,0.09000900090009001,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90580220338984,99.90583344632769,25.206489033800743,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,553.0
batch_014_62ffdeba,39.99999999999999,0.0,0.0,1.6320084983228567,14.86852713708648,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.03656965105082,6.158357771260997,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90583355932205,99.90586135593222,25.152394370546034,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,492.0
batch_015_34ff25c9,39.99999999999999,0.0,0.0,1.6320084983228567,13.229149034426586,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.03641458320088,3.0303030303030303,33.333333333333336,0.02000200020002,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90586152542373,99.90589045197741,25.00394482023549,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,512.0
batch_016_239df23f,39.99999999999999,0.0,0.0,1.6320084983228567,13.986359748222915,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.031452412002874,1.466275659824047,0.0,0.02000200020002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90589062146893,99.90592225988702,25.139041128986495,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,560.0
batch_017_b3722fc1,39.99999999999999,0.0,0.0,1.6320084983228567,13.036170003202557,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.031762547702744,1.466275659824047,0.0,0.0,100.0,100.0,100.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90592237288136,99.90595937853108,25.246488608742602,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,655.0
batch_018_b766a9e5,39.99999999999999,0.0,0.0,1.6320084983228567,14.29328605582984,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.021993273156667,1.466275659824047,0.0,0.09000900090009001,100.0,100.0,100.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90595954802261,99.9059970621469,25.15979278816686,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,664.0
batch_019_bebdeca4,39.99999999999999,0.0,0.0,1.6320084983228567,13.045449353522208,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.02168313745679,1.466275659824047,100.0,0.0,100.0,100.0,100.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90599723163842,99.90603322033898,24.887715478913204,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,637.0
batch_020_7b35bbcf,39.99999999999999,0.0,0.0,1.6320084983228567,14.632218258183377,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.020132458957416,1.466275659824047,100.0,0.02000200020002,0.0,100.0,100.0,11.111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90603338983051,99.90606824858757,24.874101588494398,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,617.0
batch_021_63cbb0e4,39.99999999999999,0.0,0.0,1.6320084983228567,11.752710032294893,0.0,0.0,0.0,0.0,0.0,14.210391009475307,23.022303408856544,3.0303030303030303,100.0,0.02000200020002,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9060684180791,99.90609553672317,24.508972636481253,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,480.0
